i,j,k,lowerX,lowerY,lowerZ,upperX,upperY,upperZ,count
0,0,0,-1549.869995,189.050003,1970.000000,-1510.148438,228.592392,2007.000000,0
0,0,1,-1549.869995,189.050003,2007.000000,-1510.148438,228.592392,2044.000000,0
0,0,2,-1549.869995,189.050003,2044.000000,-1510.148438,228.592392,2081.000000,0
0,0,3,-1549.869995,189.050003,2081.000000,-1510.148438,228.592392,2118.000000,0
0,0,4,-1549.869995,189.050003,2118.000000,-1510.148438,228.592392,2155.000000,0
0,0,5,-1549.869995,189.050003,2155.000000,-1510.148438,228.592392,2192.000000,0
0,0,6,-1549.869995,189.050003,2192.000000,-1510.148438,228.592392,2229.000000,0
0,0,7,-1549.869995,189.050003,2229.000000,-1510.148438,228.592392,2266.000000,0
0,0,8,-1549.869995,189.050003,2266.000000,-1510.148438,228.592392,2303.000000,0
0,0,9,-1549.869995,189.050003,2303.000000,-1510.148438,228.592392,2340.000000,0
0,0,10,-1549.869995,189.050003,2340.000000,-1510.148438,228.592392,2377.000000,0
0,0,11,-1549.869995,189.050003,2377.000000,-1510.148438,228.592392,2414.000000,0
0,0,12,-1549.869995,189.050003,2414.000000,-1510.148438,228.592392,2451.000000,0
0,1,0,-1549.869995,228.592392,1970.000000,-1510.148438,268.134766,2007.000000,0
0,1,1,-1549.869995,228.592392,2007.000000,-1510.148438,268.134766,2044.000000,0
0,1,2,-1549.869995,228.592392,2044.000000,-1510.148438,268.134766,2081.000000,0
0,1,3,-1549.869995,228.592392,2081.000000,-1510.148438,268.134766,2118.000000,0
0,1,4,-1549.869995,228.592392,2118.000000,-1510.148438,268.134766,2155.000000,0
0,1,5,-1549.869995,228.592392,2155.000000,-1510.148438,268.134766,2192.000000,0
0,1,6,-1549.869995,228.592392,2192.000000,-1510.148438,268.134766,2229.000000,0
0,1,7,-1549.869995,228.592392,2229.000000,-1510.148438,268.134766,2266.000000,0
0,1,8,-1549.869995,228.592392,2266.000000,-1510.148438,268.134766,2303.000000,0
0,1,9,-1549.869995,228.592392,2303.000000,-1510.148438,268.134766,2340.000000,0
0,1,10,-1549.869995,228.592392,2340.000000,-1510.148438,268.134766,2377.000000,0
0,1,11,-1549.869995,228.592392,2377.000000,-1510.148438,268.134766,2414.000000,0
0,1,12,-1549.869995,228.592392,2414.000000,-1510.148438,268.134766,2451.000000,0
0,2,0,-1549.869995,268.134766,1970.000000,-1510.148438,307.677185,2007.000000,0
0,2,1,-1549.869995,268.134766,2007.000000,-1510.148438,307.677185,2044.000000,0
0,2,2,-1549.869995,268.134766,2044.000000,-1510.148438,307.677185,2081.000000,0
0,2,3,-1549.869995,268.134766,2081.000000,-1510.148438,307.677185,2118.000000,0
0,2,4,-1549.869995,268.134766,2118.000000,-1510.148438,307.677185,2155.000000,0
0,2,5,-1549.869995,268.134766,2155.000000,-1510.148438,307.677185,2192.000000,0
0,2,6,-1549.869995,268.134766,2192.000000,-1510.148438,307.677185,2229.000000,0
0,2,7,-1549.869995,268.134766,2229.000000,-1510.148438,307.677185,2266.000000,0
0,2,8,-1549.869995,268.134766,2266.000000,-1510.148438,307.677185,2303.000000,0
0,2,9,-1549.869995,268.134766,2303.000000,-1510.148438,307.677185,2340.000000,0
0,2,10,-1549.869995,268.134766,2340.000000,-1510.148438,307.677185,2377.000000,0
0,2,11,-1549.869995,268.134766,2377.000000,-1510.148438,307.677185,2414.000000,0
0,2,12,-1549.869995,268.134766,2414.000000,-1510.148438,307.677185,2451.000000,0
0,3,0,-1549.869995,307.677185,1970.000000,-1510.148438,347.219543,2007.000000,0
0,3,1,-1549.869995,307.677185,2007.000000,-1510.148438,347.219543,2044.000000,0
0,3,2,-1549.869995,307.677185,2044.000000,-1510.148438,347.219543,2081.000000,0
0,3,3,-1549.869995,307.677185,2081.000000,-1510.148438,347.219543,2118.000000,0
0,3,4,-1549.869995,307.677185,2118.000000,-1510.148438,347.219543,2155.000000,0
0,3,5,-1549.869995,307.677185,2155.000000,-1510.148438,347.219543,2192.000000,0
0,3,6,-1549.869995,307.677185,2192.000000,-1510.148438,347.219543,2229.000000,0
0,3,7,-1549.869995,307.677185,2229.000000,-1510.148438,347.219543,2266.000000,0
0,3,8,-1549.869995,307.677185,2266.000000,-1510.148438,347.219543,2303.000000,0
0,3,9,-1549.869995,307.677185,2303.000000,-1510.148438,347.219543,2340.000000,1
0,3,10,-1549.869995,307.677185,2340.000000,-1510.148438,347.219543,2377.000000,0
0,3,11,-1549.869995,307.677185,2377.000000,-1510.148438,347.219543,2414.000000,0
0,3,12,-1549.869995,307.677185,2414.000000,-1510.148438,347.219543,2451.000000,0
0,4,0,-1549.869995,347.219543,1970.000000,-1510.148438,386.761963,2007.000000,0
0,4,1,-1549.869995,347.219543,2007.000000,-1510.148438,386.761963,2044.000000,0
0,4,2,-1549.869995,347.219543,2044.000000,-1510.148438,386.761963,2081.000000,0
0,4,3,-1549.869995,347.219543,2081.000000,-1510.148438,386.761963,2118.000000,0
0,4,4,-1549.869995,347.219543,2118.000000,-1510.148438,386.761963,2155.000000,0
0,4,5,-1549.869995,347.219543,2155.000000,-1510.148438,386.761963,2192.000000,0
0,4,6,-1549.869995,347.219543,2192.000000,-1510.148438,386.761963,2229.000000,0
0,4,7,-1549.869995,347.219543,2229.000000,-1510.148438,386.761963,2266.000000,0
0,4,8,-1549.869995,347.219543,2266.000000,-1510.148438,386.761963,2303.000000,0
0,4,9,-1549.869995,347.219543,2303.000000,-1510.148438,386.761963,2340.000000,0
0,4,10,-1549.869995,347.219543,2340.000000,-1510.148438,386.761963,2377.000000,0
0,4,11,-1549.869995,347.219543,2377.000000,-1510.148438,386.761963,2414.000000,0
0,4,12,-1549.869995,347.219543,2414.000000,-1510.148438,386.761963,2451.000000,0
0,5,0,-1549.869995,386.761963,1970.000000,-1510.148438,426.304321,2007.000000,0
0,5,1,-1549.869995,386.761963,2007.000000,-1510.148438,426.304321,2044.000000,0
0,5,2,-1549.869995,386.761963,2044.000000,-1510.148438,426.304321,2081.000000,0
0,5,3,-1549.869995,386.761963,2081.000000,-1510.148438,426.304321,2118.000000,0
0,5,4,-1549.869995,386.761963,2118.000000,-1510.148438,426.304321,2155.000000,0
0,5,5,-1549.869995,386.761963,2155.000000,-1510.148438,426.304321,2192.000000,0
0,5,6,-1549.869995,386.761963,2192.000000,-1510.148438,426.304321,2229.000000,0
0,5,7,-1549.869995,386.761963,2229.000000,-1510.148438,426.304321,2266.000000,0
0,5,8,-1549.869995,386.761963,2266.000000,-1510.148438,426.304321,2303.000000,0
0,5,9,-1549.869995,386.761963,2303.000000,-1510.148438,426.304321,2340.000000,1
0,5,10,-1549.869995,386.761963,2340.000000,-1510.148438,426.304321,2377.000000,0
0,5,11,-1549.869995,386.761963,2377.000000,-1510.148438,426.304321,2414.000000,0
0,5,12,-1549.869995,386.761963,2414.000000,-1510.148438,426.304321,2451.000000,0
0,6,0,-1549.869995,426.304321,1970.000000,-1510.148438,465.846741,2007.000000,0
0,6,1,-1549.869995,426.304321,2007.000000,-1510.148438,465.846741,2044.000000,0
0,6,2,-1549.869995,426.304321,2044.000000,-1510.148438,465.846741,2081.000000,0
0,6,3,-1549.869995,426.304321,2081.000000,-1510.148438,465.846741,2118.000000,0
0,6,4,-1549.869995,426.304321,2118.000000,-1510.148438,465.846741,2155.000000,0
0,6,5,-1549.869995,426.304321,2155.000000,-1510.148438,465.846741,2192.000000,0
0,6,6,-1549.869995,426.304321,2192.000000,-1510.148438,465.846741,2229.000000,0
0,6,7,-1549.869995,426.304321,2229.000000,-1510.148438,465.846741,2266.000000,0
0,6,8,-1549.869995,426.304321,2266.000000,-1510.148438,465.846741,2303.000000,0
0,6,9,-1549.869995,426.304321,2303.000000,-1510.148438,465.846741,2340.000000,0
0,6,10,-1549.869995,426.304321,2340.000000,-1510.148438,465.846741,2377.000000,0
0,6,11,-1549.869995,426.304321,2377.000000,-1510.148438,465.846741,2414.000000,0
0,6,12,-1549.869995,426.304321,2414.000000,-1510.148438,465.846741,2451.000000,0
0,7,0,-1549.869995,465.846741,1970.000000,-1510.148438,505.389099,2007.000000,0
0,7,1,-1549.869995,465.846741,2007.000000,-1510.148438,505.389099,2044.000000,0
0,7,2,-1549.869995,465.846741,2044.000000,-1510.148438,505.389099,2081.000000,0
0,7,3,-1549.869995,465.846741,2081.000000,-1510.148438,505.389099,2118.000000,0
0,7,4,-1549.869995,465.846741,2118.000000,-1510.148438,505.389099,2155.000000,0
0,7,5,-1549.869995,465.846741,2155.000000,-1510.148438,505.389099,2192.000000,0
0,7,6,-1549.869995,465.846741,2192.000000,-1510.148438,505.389099,2229.000000,0
0,7,7,-1549.869995,465.846741,2229.000000,-1510.148438,505.389099,2266.000000,0
0,7,8,-1549.869995,465.846741,2266.000000,-1510.148438,505.389099,2303.000000,0
0,7,9,-1549.869995,465.846741,2303.000000,-1510.148438,505.389099,2340.000000,0
0,7,10,-1549.869995,465.846741,2340.000000,-1510.148438,505.389099,2377.000000,0
0,7,11,-1549.869995,465.846741,2377.000000,-1510.148438,505.389099,2414.000000,0
0,7,12,-1549.869995,465.846741,2414.000000,-1510.148438,505.389099,2451.000000,0
0,8,0,-1549.869995,505.389099,1970.000000,-1510.148438,544.931519,2007.000000,0
0,8,1,-1549.869995,505.389099,2007.000000,-1510.148438,544.931519,2044.000000,0
0,8,2,-1549.869995,505.389099,2044.000000,-1510.148438,544.931519,2081.000000,0
0,8,3,-1549.869995,505.389099,2081.000000,-1510.148438,544.931519,2118.000000,0
0,8,4,-1549.869995,505.389099,2118.000000,-1510.148438,544.931519,2155.000000,0
0,8,5,-1549.869995,505.389099,2155.000000,-1510.148438,544.931519,2192.000000,0
0,8,6,-1549.869995,505.389099,2192.000000,-1510.148438,544.931519,2229.000000,0
0,8,7,-1549.869995,505.389099,2229.000000,-1510.148438,544.931519,2266.000000,0
0,8,8,-1549.869995,505.389099,2266.000000,-1510.148438,544.931519,2303.000000,0
0,8,9,-1549.869995,505.389099,2303.000000,-1510.148438,544.931519,2340.000000,0
0,8,10,-1549.869995,505.389099,2340.000000,-1510.148438,544.931519,2377.000000,0
0,8,11,-1549.869995,505.389099,2377.000000,-1510.148438,544.931519,2414.000000,0
0,8,12,-1549.869995,505.389099,2414.000000,-1510.148438,544.931519,2451.000000,0
0,9,0,-1549.869995,544.931519,1970.000000,-1510.148438,584.473877,2007.000000,0
0,9,1,-1549.869995,544.931519,2007.000000,-1510.148438,584.473877,2044.000000,0
0,9,2,-1549.869995,544.931519,2044.000000,-1510.148438,584.473877,2081.000000,0
0,9,3,-1549.869995,544.931519,2081.000000,-1510.148438,584.473877,2118.000000,0
0,9,4,-1549.869995,544.931519,2118.000000,-1510.148438,584.473877,2155.000000,0
0,9,5,-1549.869995,544.931519,2155.000000,-1510.148438,584.473877,2192.000000,0
0,9,6,-1549.869995,544.931519,2192.000000,-1510.148438,584.473877,2229.000000,0
0,9,7,-1549.869995,544.931519,2229.000000,-1510.148438,584.473877,2266.000000,0
0,9,8,-1549.869995,544.931519,2266.000000,-1510.148438,584.473877,2303.000000,0
0,9,9,-1549.869995,544.931519,2303.000000,-1510.148438,584.473877,2340.000000,0
0,9,10,-1549.869995,544.931519,2340.000000,-1510.148438,584.473877,2377.000000,0
0,9,11,-1549.869995,544.931519,2377.000000,-1510.148438,584.473877,2414.000000,0
0,9,12,-1549.869995,544.931519,2414.000000,-1510.148438,584.473877,2451.000000,0
0,10,0,-1549.869995,584.473877,1970.000000,-1510.148438,624.016296,2007.000000,0
0,10,1,-1549.869995,584.473877,2007.000000,-1510.148438,624.016296,2044.000000,0
0,10,2,-1549.869995,584.473877,2044.000000,-1510.148438,624.016296,2081.000000,0
0,10,3,-1549.869995,584.473877,2081.000000,-1510.148438,624.016296,2118.000000,0
0,10,4,-1549.869995,584.473877,2118.000000,-1510.148438,624.016296,2155.000000,0
0,10,5,-1549.869995,584.473877,2155.000000,-1510.148438,624.016296,2192.000000,0
0,10,6,-1549.869995,584.473877,2192.000000,-1510.148438,624.016296,2229.000000,0
0,10,7,-1549.869995,584.473877,2229.000000,-1510.148438,624.016296,2266.000000,0
0,10,8,-1549.869995,584.473877,2266.000000,-1510.148438,624.016296,2303.000000,0
0,10,9,-1549.869995,584.473877,2303.000000,-1510.148438,624.016296,2340.000000,0
0,10,10,-1549.869995,584.473877,2340.000000,-1510.148438,624.016296,2377.000000,0
0,10,11,-1549.869995,584.473877,2377.000000,-1510.148438,624.016296,2414.000000,0
0,10,12,-1549.869995,584.473877,2414.000000,-1510.148438,624.016296,2451.000000,0
0,11,0,-1549.869995,624.016296,1970.000000,-1510.148438,663.558655,2007.000000,0
0,11,1,-1549.869995,624.016296,2007.000000,-1510.148438,663.558655,2044.000000,0
0,11,2,-1549.869995,624.016296,2044.000000,-1510.148438,663.558655,2081.000000,0
0,11,3,-1549.869995,624.016296,2081.000000,-1510.148438,663.558655,2118.000000,0
0,11,4,-1549.869995,624.016296,2118.000000,-1510.148438,663.558655,2155.000000,0
0,11,5,-1549.869995,624.016296,2155.000000,-1510.148438,663.558655,2192.000000,0
0,11,6,-1549.869995,624.016296,2192.000000,-1510.148438,663.558655,2229.000000,0
0,11,7,-1549.869995,624.016296,2229.000000,-1510.148438,663.558655,2266.000000,0
0,11,8,-1549.869995,624.016296,2266.000000,-1510.148438,663.558655,2303.000000,0
0,11,9,-1549.869995,624.016296,2303.000000,-1510.148438,663.558655,2340.000000,0
0,11,10,-1549.869995,624.016296,2340.000000,-1510.148438,663.558655,2377.000000,0
0,11,11,-1549.869995,624.016296,2377.000000,-1510.148438,663.558655,2414.000000,0
0,11,12,-1549.869995,624.016296,2414.000000,-1510.148438,663.558655,2451.000000,0
0,12,0,-1549.869995,663.558655,1970.000000,-1510.148438,703.101013,2007.000000,0
0,12,1,-1549.869995,663.558655,2007.000000,-1510.148438,703.101013,2044.000000,0
0,12,2,-1549.869995,663.558655,2044.000000,-1510.148438,703.101013,2081.000000,0
0,12,3,-1549.869995,663.558655,2081.000000,-1510.148438,703.101013,2118.000000,0
0,12,4,-1549.869995,663.558655,2118.000000,-1510.148438,703.101013,2155.000000,0
0,12,5,-1549.869995,663.558655,2155.000000,-1510.148438,703.101013,2192.000000,0
0,12,6,-1549.869995,663.558655,2192.000000,-1510.148438,703.101013,2229.000000,0
0,12,7,-1549.869995,663.558655,2229.000000,-1510.148438,703.101013,2266.000000,0
0,12,8,-1549.869995,663.558655,2266.000000,-1510.148438,703.101013,2303.000000,0
0,12,9,-1549.869995,663.558655,2303.000000,-1510.148438,703.101013,2340.000000,0
0,12,10,-1549.869995,663.558655,2340.000000,-1510.148438,703.101013,2377.000000,0
0,12,11,-1549.869995,663.558655,2377.000000,-1510.148438,703.101013,2414.000000,0
0,12,12,-1549.869995,663.558655,2414.000000,-1510.148438,703.101013,2451.000000,0
0,13,0,-1549.869995,703.101013,1970.000000,-1510.148438,742.643433,2007.000000,0
0,13,1,-1549.869995,703.101013,2007.000000,-1510.148438,742.643433,2044.000000,0
0,13,2,-1549.869995,703.101013,2044.000000,-1510.148438,742.643433,2081.000000,0
0,13,3,-1549.869995,703.101013,2081.000000,-1510.148438,742.643433,2118.000000,0
0,13,4,-1549.869995,703.101013,2118.000000,-1510.148438,742.643433,2155.000000,0
0,13,5,-1549.869995,703.101013,2155.000000,-1510.148438,742.643433,2192.000000,0
0,13,6,-1549.869995,703.101013,2192.000000,-1510.148438,742.643433,2229.000000,0
0,13,7,-1549.869995,703.101013,2229.000000,-1510.148438,742.643433,2266.000000,0
0,13,8,-1549.869995,703.101013,2266.000000,-1510.148438,742.643433,2303.000000,0
0,13,9,-1549.869995,703.101013,2303.000000,-1510.148438,742.643433,2340.000000,0
0,13,10,-1549.869995,703.101013,2340.000000,-1510.148438,742.643433,2377.000000,0
0,13,11,-1549.869995,703.101013,2377.000000,-1510.148438,742.643433,2414.000000,0
0,13,12,-1549.869995,703.101013,2414.000000,-1510.148438,742.643433,2451.000000,0
0,14,0,-1549.869995,742.643433,1970.000000,-1510.148438,782.185852,2007.000000,0
0,14,1,-1549.869995,742.643433,2007.000000,-1510.148438,782.185852,2044.000000,0
0,14,2,-1549.869995,742.643433,2044.000000,-1510.148438,782.185852,2081.000000,0
0,14,3,-1549.869995,742.643433,2081.000000,-1510.148438,782.185852,2118.000000,0
0,14,4,-1549.869995,742.643433,2118.000000,-1510.148438,782.185852,2155.000000,0
0,14,5,-1549.869995,742.643433,2155.000000,-1510.148438,782.185852,2192.000000,0
0,14,6,-1549.869995,742.643433,2192.000000,-1510.148438,782.185852,2229.000000,0
0,14,7,-1549.869995,742.643433,2229.000000,-1510.148438,782.185852,2266.000000,0
0,14,8,-1549.869995,742.643433,2266.000000,-1510.148438,782.185852,2303.000000,0
0,14,9,-1549.869995,742.643433,2303.000000,-1510.148438,782.185852,2340.000000,0
0,14,10,-1549.869995,742.643433,2340.000000,-1510.148438,782.185852,2377.000000,0
0,14,11,-1549.869995,742.643433,2377.000000,-1510.148438,782.185852,2414.000000,0
0,14,12,-1549.869995,742.643433,2414.000000,-1510.148438,782.185852,2451.000000,0
0,15,0,-1549.869995,782.185852,1970.000000,-1510.148438,821.728210,2007.000000,0
0,15,1,-1549.869995,782.185852,2007.000000,-1510.148438,821.728210,2044.000000,0
0,15,2,-1549.869995,782.185852,2044.000000,-1510.148438,821.728210,2081.000000,0
0,15,3,-1549.869995,782.185852,2081.000000,-1510.148438,821.728210,2118.000000,0
0,15,4,-1549.869995,782.185852,2118.000000,-1510.148438,821.728210,2155.000000,0
0,15,5,-1549.869995,782.185852,2155.000000,-1510.148438,821.728210,2192.000000,0
0,15,6,-1549.869995,782.185852,2192.000000,-1510.148438,821.728210,2229.000000,0
0,15,7,-1549.869995,782.185852,2229.000000,-1510.148438,821.728210,2266.000000,0
0,15,8,-1549.869995,782.185852,2266.000000,-1510.148438,821.728210,2303.000000,0
0,15,9,-1549.869995,782.185852,2303.000000,-1510.148438,821.728210,2340.000000,0
0,15,10,-1549.869995,782.185852,2340.000000,-1510.148438,821.728210,2377.000000,0
0,15,11,-1549.869995,782.185852,2377.000000,-1510.148438,821.728210,2414.000000,0
0,15,12,-1549.869995,782.185852,2414.000000,-1510.148438,821.728210,2451.000000,0
0,16,0,-1549.869995,821.728210,1970.000000,-1510.148438,861.270569,2007.000000,0
0,16,1,-1549.869995,821.728210,2007.000000,-1510.148438,861.270569,2044.000000,0
0,16,2,-1549.869995,821.728210,2044.000000,-1510.148438,861.270569,2081.000000,0
0,16,3,-1549.869995,821.728210,2081.000000,-1510.148438,861.270569,2118.000000,0
0,16,4,-1549.869995,821.728210,2118.000000,-1510.148438,861.270569,2155.000000,0
0,16,5,-1549.869995,821.728210,2155.000000,-1510.148438,861.270569,2192.000000,0
0,16,6,-1549.869995,821.728210,2192.000000,-1510.148438,861.270569,2229.000000,0
0,16,7,-1549.869995,821.728210,2229.000000,-1510.148438,861.270569,2266.000000,0
0,16,8,-1549.869995,821.728210,2266.000000,-1510.148438,861.270569,2303.000000,0
0,16,9,-1549.869995,821.728210,2303.000000,-1510.148438,861.270569,2340.000000,0
0,16,10,-1549.869995,821.728210,2340.000000,-1510.148438,861.270569,2377.000000,0
0,16,11,-1549.869995,821.728210,2377.000000,-1510.148438,861.270569,2414.000000,0
0,16,12,-1549.869995,821.728210,2414.000000,-1510.148438,861.270569,2451.000000,0
0,17,0,-1549.869995,861.270569,1970.000000,-1510.148438,900.812988,2007.000000,0
0,17,1,-1549.869995,861.270569,2007.000000,-1510.148438,900.812988,2044.000000,0
0,17,2,-1549.869995,861.270569,2044.000000,-1510.148438,900.812988,2081.000000,0
0,17,3,-1549.869995,861.270569,2081.000000,-1510.148438,900.812988,2118.000000,0
0,17,4,-1549.869995,861.270569,2118.000000,-1510.148438,900.812988,2155.000000,0
0,17,5,-1549.869995,861.270569,2155.000000,-1510.148438,900.812988,2192.000000,0
0,17,6,-1549.869995,861.270569,2192.000000,-1510.148438,900.812988,2229.000000,0
0,17,7,-1549.869995,861.270569,2229.000000,-1510.148438,900.812988,2266.000000,0
0,17,8,-1549.869995,861.270569,2266.000000,-1510.148438,900.812988,2303.000000,0
0,17,9,-1549.869995,861.270569,2303.000000,-1510.148438,900.812988,2340.000000,0
0,17,10,-1549.869995,861.270569,2340.000000,-1510.148438,900.812988,2377.000000,0
0,17,11,-1549.869995,861.270569,2377.000000,-1510.148438,900.812988,2414.000000,0
0,17,12,-1549.869995,861.270569,2414.000000,-1510.148438,900.812988,2451.000000,0
0,18,0,-1549.869995,900.812988,1970.000000,-1510.148438,940.355408,2007.000000,0
0,18,1,-1549.869995,900.812988,2007.000000,-1510.148438,940.355408,2044.000000,0
0,18,2,-1549.869995,900.812988,2044.000000,-1510.148438,940.355408,2081.000000,0
0,18,3,-1549.869995,900.812988,2081.000000,-1510.148438,940.355408,2118.000000,0
0,18,4,-1549.869995,900.812988,2118.000000,-1510.148438,940.355408,2155.000000,0
0,18,5,-1549.869995,900.812988,2155.000000,-1510.148438,940.355408,2192.000000,0
0,18,6,-1549.869995,900.812988,2192.000000,-1510.148438,940.355408,2229.000000,0
0,18,7,-1549.869995,900.812988,2229.000000,-1510.148438,940.355408,2266.000000,0
0,18,8,-1549.869995,900.812988,2266.000000,-1510.148438,940.355408,2303.000000,0
0,18,9,-1549.869995,900.812988,2303.000000,-1510.148438,940.355408,2340.000000,0
0,18,10,-1549.869995,900.812988,2340.000000,-1510.148438,940.355408,2377.000000,0
0,18,11,-1549.869995,900.812988,2377.000000,-1510.148438,940.355408,2414.000000,0
0,18,12,-1549.869995,900.812988,2414.000000,-1510.148438,940.355408,2451.000000,0
0,19,0,-1549.869995,940.355408,1970.000000,-1510.148438,979.897766,2007.000000,0
0,19,1,-1549.869995,940.355408,2007.000000,-1510.148438,979.897766,2044.000000,0
0,19,2,-1549.869995,940.355408,2044.000000,-1510.148438,979.897766,2081.000000,0
0,19,3,-1549.869995,940.355408,2081.000000,-1510.148438,979.897766,2118.000000,0
0,19,4,-1549.869995,940.355408,2118.000000,-1510.148438,979.897766,2155.000000,0
0,19,5,-1549.869995,940.355408,2155.000000,-1510.148438,979.897766,2192.000000,0
0,19,6,-1549.869995,940.355408,2192.000000,-1510.148438,979.897766,2229.000000,0
0,19,7,-1549.869995,940.355408,2229.000000,-1510.148438,979.897766,2266.000000,0
0,19,8,-1549.869995,940.355408,2266.000000,-1510.148438,979.897766,2303.000000,0
0,19,9,-1549.869995,940.355408,2303.000000,-1510.148438,979.897766,2340.000000,0
0,19,10,-1549.869995,940.355408,2340.000000,-1510.148438,979.897766,2377.000000,0
0,19,11,-1549.869995,940.355408,2377.000000,-1510.148438,979.897766,2414.000000,0
0,19,12,-1549.869995,940.355408,2414.000000,-1510.148438,979.897766,2451.000000,0
0,20,0,-1549.869995,979.897766,1970.000000,-1510.148438,1019.440125,2007.000000,0
0,20,1,-1549.869995,979.897766,2007.000000,-1510.148438,1019.440125,2044.000000,0
0,20,2,-1549.869995,979.897766,2044.000000,-1510.148438,1019.440125,2081.000000,1
0,20,3,-1549.869995,979.897766,2081.000000,-1510.148438,1019.440125,2118.000000,0
0,20,4,-1549.869995,979.897766,2118.000000,-1510.148438,1019.440125,2155.000000,0
0,20,5,-1549.869995,979.897766,2155.000000,-1510.148438,1019.440125,2192.000000,0
0,20,6,-1549.869995,979.897766,2192.000000,-1510.148438,1019.440125,2229.000000,0
0,20,7,-1549.869995,979.897766,2229.000000,-1510.148438,1019.440125,2266.000000,0
0,20,8,-1549.869995,979.897766,2266.000000,-1510.148438,1019.440125,2303.000000,0
0,20,9,-1549.869995,979.897766,2303.000000,-1510.148438,1019.440125,2340.000000,0
0,20,10,-1549.869995,979.897766,2340.000000,-1510.148438,1019.440125,2377.000000,0
0,20,11,-1549.869995,979.897766,2377.000000,-1510.148438,1019.440125,2414.000000,0
0,20,12,-1549.869995,979.897766,2414.000000,-1510.148438,1019.440125,2451.000000,0
0,21,0,-1549.869995,1019.440125,1970.000000,-1510.148438,1058.982544,2007.000000,0
0,21,1,-1549.869995,1019.440125,2007.000000,-1510.148438,1058.982544,2044.000000,0
0,21,2,-1549.869995,1019.440125,2044.000000,-1510.148438,1058.982544,2081.000000,0
0,21,3,-1549.869995,1019.440125,2081.000000,-1510.148438,1058.982544,2118.000000,0
0,21,4,-1549.869995,1019.440125,2118.000000,-1510.148438,1058.982544,2155.000000,0
0,21,5,-1549.869995,1019.440125,2155.000000,-1510.148438,1058.982544,2192.000000,0
0,21,6,-1549.869995,1019.440125,2192.000000,-1510.148438,1058.982544,2229.000000,0
0,21,7,-1549.869995,1019.440125,2229.000000,-1510.148438,1058.982544,2266.000000,0
0,21,8,-1549.869995,1019.440125,2266.000000,-1510.148438,1058.982544,2303.000000,0
0,21,9,-1549.869995,1019.440125,2303.000000,-1510.148438,1058.982544,2340.000000,0
0,21,10,-1549.869995,1019.440125,2340.000000,-1510.148438,1058.982544,2377.000000,0
0,21,11,-1549.869995,1019.440125,2377.000000,-1510.148438,1058.982544,2414.000000,0
0,21,12,-1549.869995,1019.440125,2414.000000,-1510.148438,1058.982544,2451.000000,0
0,22,0,-1549.869995,1058.982544,1970.000000,-1510.148438,1098.525024,2007.000000,0
0,22,1,-1549.869995,1058.982544,2007.000000,-1510.148438,1098.525024,2044.000000,0
0,22,2,-1549.869995,1058.982544,2044.000000,-1510.148438,1098.525024,2081.000000,0
0,22,3,-1549.869995,1058.982544,2081.000000,-1510.148438,1098.525024,2118.000000,0
0,22,4,-1549.869995,1058.982544,2118.000000,-1510.148438,1098.525024,2155.000000,0
0,22,5,-1549.869995,1058.982544,2155.000000,-1510.148438,1098.525024,2192.000000,0
0,22,6,-1549.869995,1058.982544,2192.000000,-1510.148438,1098.525024,2229.000000,0
0,22,7,-1549.869995,1058.982544,2229.000000,-1510.148438,1098.525024,2266.000000,0
0,22,8,-1549.869995,1058.982544,2266.000000,-1510.148438,1098.525024,2303.000000,0
0,22,9,-1549.869995,1058.982544,2303.000000,-1510.148438,1098.525024,2340.000000,0
0,22,10,-1549.869995,1058.982544,2340.000000,-1510.148438,1098.525024,2377.000000,0
0,22,11,-1549.869995,1058.982544,2377.000000,-1510.148438,1098.525024,2414.000000,0
0,22,12,-1549.869995,1058.982544,2414.000000,-1510.148438,1098.525024,2451.000000,0
0,23,0,-1549.869995,1098.525024,1970.000000,-1510.148438,1138.067383,2007.000000,0
0,23,1,-1549.869995,1098.525024,2007.000000,-1510.148438,1138.067383,2044.000000,0
0,23,2,-1549.869995,1098.525024,2044.000000,-1510.148438,1138.067383,2081.000000,0
0,23,3,-1549.869995,1098.525024,2081.000000,-1510.148438,1138.067383,2118.000000,0
0,23,4,-1549.869995,1098.525024,2118.000000,-1510.148438,1138.067383,2155.000000,0
0,23,5,-1549.869995,1098.525024,2155.000000,-1510.148438,1138.067383,2192.000000,0
0,23,6,-1549.869995,1098.525024,2192.000000,-1510.148438,1138.067383,2229.000000,0
0,23,7,-1549.869995,1098.525024,2229.000000,-1510.148438,1138.067383,2266.000000,0
0,23,8,-1549.869995,1098.525024,2266.000000,-1510.148438,1138.067383,2303.000000,0
0,23,9,-1549.869995,1098.525024,2303.000000,-1510.148438,1138.067383,2340.000000,0
0,23,10,-1549.869995,1098.525024,2340.000000,-1510.148438,1138.067383,2377.000000,0
0,23,11,-1549.869995,1098.525024,2377.000000,-1510.148438,1138.067383,2414.000000,0
0,23,12,-1549.869995,1098.525024,2414.000000,-1510.148438,1138.067383,2451.000000,0
0,24,0,-1549.869995,1138.067383,1970.000000,-1510.148438,1177.609741,2007.000000,0
0,24,1,-1549.869995,1138.067383,2007.000000,-1510.148438,1177.609741,2044.000000,0
0,24,2,-1549.869995,1138.067383,2044.000000,-1510.148438,1177.609741,2081.000000,0
